ticker,candle_index,score,ret_1,ret_2,ret_3,ret_6,ret_10
CCEP,1285,56,0.0,-1.749,-1.683,0.33,0.448
CCEP,1290,53,0.033,0.077,0.066,0.702,1.272
CCEP,1326,59,-0.033,0.694,1.134,1.547,1.486
CCEP,1376,99,0.273,0.136,0.949,-0.108,1.736
CCEP,1500,86,-0.387,0.223,-0.253,-2.479,-9.332
CCEP,1502,73,-0.475,0.707,-0.242,-5.388,-7.693
CCEP,1519,93,-0.145,-1.256,-1.423,-2.312,-0.329
CCEP,1525,59,0.927,2.019,1.964,2.924,7.502
CCEP,1576,70,-1.011,0.011,0.132,-0.842,-2.737
CCEP,1578,71,0.122,-1.964,-1.096,-3.065,-4.832
CCEP,1592,79,-0.574,1.548,0.985,1.808,2.88
CCEP,1614,79,-1.414,1.462,1.467,4.718,4.188
CCI,66,73,0.219,-1.863,-1.501,0.997,6.959
CCI,172,71,-0.753,-1.279,-0.295,-0.304,-0.114
CCI,233,82,-0.485,-1.006,-1.276,-3.339,1.391
CCI,241,90,-0.027,0.49,-0.846,-2.05,-1.859
CCI,273,65,-0.372,0.876,0.875,0.689,-1.098
CCI,287,71,-0.069,-1.457,-0.088,0.851,-0.347
CCI,311,73,0.208,1.499,1.601,2.145,4.083
CCI,358,86,0.773,0.887,0.916,-1.469,-2.085
CCI,375,82,-4.716,-4.235,-4.495,-5.157,-7.941
CCI,391,97,-1.239,-0.168,0.451,0.178,-1.806
CCI,484,74,0.366,0.623,0.696,-1.067,-0.984
CCI,634,75,2.146,2.062,3.199,-0.268,-1.678
CCI,650,74,-1.821,-2.297,-1.808,-4.325,-3.535
CCI,664,74,0.65,1.142,0.613,-3.9,-3.222
CCI,676,74,-0.264,-0.688,-1.828,-3.599,-3.166
CCI,687,78,-0.425,-0.503,0.638,0.827,1.271
CCI,767,65,0.132,0.546,0.232,-0.097,-0.916
CCI,802,75,0.075,-0.173,1.027,2.787,4.964
CCI,877,51,0.996,1.041,1.251,2.961,4.008
CCI,964,82,1.181,0.621,2.223,3.704,4.485
CCI,1011,67,0.156,-0.418,0.107,-2.806,-1.936
CCI,1028,84,-0.947,-0.444,-1.17,-0.095,-1.385
CCI,1030,49,-0.73,-0.03,0.841,0.39,-0.911
CCI,1032,51,0.871,0.381,0.596,-0.916,0.03
CCI,1041,66,-0.478,-1.091,-0.956,-1.604,-1.45
CCI,1049,50,-0.831,-0.907,-1.042,0.0,3.226
CCI,1054,70,0.443,0.815,2.757,3.824,0.966
CCI,1137,86,0.342,0.43,-0.039,1.328,-0.996
CCI,1169,84,-0.031,-0.188,-1.757,-2.113,-2.751
CCI,1251,71,-1.335,-2.281,-1.024,0.824,4.73
CCI,1254,46,-0.219,0.675,1.866,4.913,5.678
CCI,1293,64,0.155,0.122,0.84,-2.068,-2.377
CCI,1309,70,0.787,0.787,0.798,2.537,3.338
CCI,1348,79,0.801,0.486,0.663,1.292,1.716
CCI,1385,96,0.37,3.29,2.012,4.452,5.112
CCI,1427,90,-0.324,-6.245,-9.469,-6.517,-3.831
CCI,1437,77,1.902,1.998,1.775,3.599,8.997
CCI,1522,78,-1.435,-0.594,0.569,-0.062,6.264
CCI,1656,72,0.318,-0.351,-0.117,1.851,1.897
CCI,1688,75,4.421,0.264,0.963,2.917,-4.613
CCI,1702,71,-0.898,,,,
CCL,42,82,-1.45,-3.74,-3.435,-6.26,-3.436
CCL,46,81,-1.716,-4.212,-4.368,-1.327,-9.36
CCL,52,77,-1.145,-6.284,-7.56,-11.422,-9.288
CCL,63,72,-1.092,-1.485,-0.961,-2.795,0.087
CCL,204,75,-0.346,-0.404,0.058,0.346,-0.732
CCL,226,83,-0.376,-0.058,-1.533,-1.62,-5.574
CCL,248,91,0.486,0.759,0.425,1.913,1.974
CCL,285,74,-0.328,-0.197,-0.197,-3.046,-3.931
CCL,298,91,-0.585,-1.105,-0.325,-2.016,3.414
CCL,389,73,-0.67,-0.458,0.705,4.265,7.014
CCL,419,74,-1.51,-0.919,0.172,-0.412,2.265
CCL,544,70,-0.406,-1.05,0.711,0.0,4.675
CCL,762,76,0.019,-5.277,-3.487,-4.278,-6.563
CCL,796,90,0.255,0.962,-0.91,0.463,3.77
CCL,870,73,-1.335,-2.536,-1.85,-0.496,-7.59
CCL,889,80,-1.83,-0.924,-0.772,-2.773,-5.197
CCL,921,94,1.299,5.038,6.234,6.387,7.837
CCL,958,95,-12.437,-10.296,-12.13,-9.174,-8.919
CCL,1128,53,1.139,-0.611,-0.149,-0.908,-3.17
CCL,1205,81,1.01,0.697,-0.244,-3.535,0.836
CCL,1213,72,2.919,3.062,3.542,0.427,2.723
CCL,1257,74,0.522,0.205,0.261,1.64,-2.46
CCL,1278,75,0.074,-0.057,-0.038,-0.498,-3.554
CCL,1290,58,-0.174,-0.733,-0.656,0.039,0.077
CCL,1319,62,1.652,0.941,5.128,6.741,10.121
CCL,1404,71,-0.088,0.193,0.334,0.756,1.564
CCL,1469,73,-0.016,2.191,2.695,-0.93,-8.164
CCL,1497,84,-6.139,-7.929,-7.179,-4.869,-7.005
CCL,1503,83,1.801,1.598,-0.081,0.829,2.974
CCL,1524,55,3.684,6.126,6.426,3.524,11.592
CCL,1574,91,1.233,1.638,-0.57,-7.029,-7.875
CCL,1594,97,1.264,-1.478,1.789,3.987,9.257
CCL,1668,74,-0.58,-1.552,0.43,-2.056,-1.469
CCL,1682,80,-1.274,0.656,1.705,4.048,4.123
CDNS,73,86,1.055,2.055,1.453,4.077,5.314
CDNS,151,83,-0.413,-0.562,0.736,1.262,-0.265
CDNS,206,99,0.161,0.568,0.161,0.713,2.027
CDNS,298,79,-0.411,-0.44,-1.443,-0.215,-2.108
CDNS,347,78,0.455,1.648,4.826,3.515,1.334
CDNS,400,91,-0.845,-1.024,-0.789,-3.391,-1.196
CDNS,530,99,-1.943,-2.571,-8.566,-7.768,-6.483
CDNS,586,76,1.728,3.541,5.308,5.03,7.403
CDNS,627,48,0.612,1.004,0.989,1.743,-5.077
CDNS,652,82,-1.597,-1.768,10.404,12.748,9.646
CDNS,767,62,0.078,0.091,0.781,-1.022,-1.825
CDNS,785,69,-0.266,2.785,1.194,-0.879,-0.702
CDNS,806,77,-0.396,0.118,-0.621,1.025,3.026
CDNS,839,86,0.064,-0.417,0.108,0.46,1.693
CDNS,872,86,0.307,-11.064,-7.719,-9.593,-13.765
CDNS,891,89,-0.315,-1.438,-2.082,-1.331,-7.41
CDNS,959,80,3.183,3.132,5.334,6.959,5.83
CDNS,1036,78,0.329,0.219,2.386,3.2,3.918
CDNS,1063,69,0.927,3.014,1.412,2.642,8.721
CDNS,1150,52,-0.097,-1.838,-1.105,-2.597,-1.625
CDNS,1158,56,0.086,-0.076,0.585,3.39,1.222
CDNS,1223,78,1.355,1.11,1.589,2.298,6.674
CDNS,1258,74,-0.052,-2.868,-3.275,-3.974,-3.983
CDNS,1270,73,-0.524,-1.259,-1.894,-4.124,-3.191
CDNS,1281,75,-2.512,-2.955,-4.137,-2.216,-2.383
CDNS,1287,77,-0.342,-0.036,-0.787,0.7,2.186
CDNS,1344,75,0.008,-0.638,-0.156,-0.129,-0.091
CDNS,1371,69,1.736,1.905,1.854,1.314,3.63
CDNS,1403,70,0.243,1.824,0.297,1.783,0.68
CDNS,1433,100,-0.09,1.35,2.297,4.948,5.631
CDNS,1505,67,-0.575,-1.436,-2.104,-3.387,-3.213
CDNS,1513,87,-2.137,-2.8,-3.608,-4.058,-7.401
CDNS,1527,82,-1.235,-0.521,-1.044,-0.243,0.293
CDNS,1540,76,0.528,2.167,1.955,7.234,10.553
CDNS,1651,73,-1.353,-1.234,-0.718,-1.745,2.155
CDNS,1659,73,2.321,3.177,2.915,1.064,-0.652
CDNS,1685,96,2.172,1.774,-0.103,-1.788,-0.785
CDW,73,90,-2.047,-0.579,2.546,4.542,4.188
CDW,145,71,-0.042,0.321,0.109,1.904,3.157
CDW,209,95,0.147,0.689,1.047,1.235,0.588
CDW,394,75,-0.129,0.199,-0.025,1.263,2.094
CDW,418,71,0.346,-0.16,0.09,-0.657,0.729
CDW,459,83,-0.707,-0.103,-0.317,0.955,-0.428
CDW,501,76,0.523,2.826,2.666,6.951,4.845
CDW,543,73,0.74,0.04,-0.024,1.526,4.711
CDW,589,74,0.981,2.02,1.669,4.154,5.159
CDW,626,68,0.834,0.903,-0.065,-0.72,-1.592
CDW,651,71,-1.211,-0.605,-0.551,-9.931,-13.912
CDW,654,89,1.0,0.6,-9.432,-13.815,-12.284
CDW,669,94,0.626,0.376,0.703,-1.346,-2.153
CDW,701,71,1.677,1.449,1.273,1.699,1.478
CDW,763,73,-0.198,0.645,0.688,1.182,0.872
CDW,786,64,3.077,2.715,2.91,3.909,4.781
CDW,871,74,1.009,1.159,1.571,1.348,-1.726
CDW,907,74,-1.667,-2.348,-2.835,-0.426,-2.172
CDW,912,92,1.271,0.677,-1.434,-1.027,-0.814
CDW,948,87,-6.333,-7.745,-12.149,-10.416,-2.926
CDW,958,96,-9.232,-8.016,-8.354,-4.914,-6.744
CDW,960,64,-0.368,1.376,1.771,2.814,3.161
CDW,1058,87,2.619,3.499,2.394,2.06,2.791
CDW,1128,79,0.852,-1.045,0.003,0.021,0.358
CDW,1159,78,0.37,2.069,1.26,1.6,-0.366
CDW,1177,68,-2.155,-2.696,-2.744,-1.907,-4.088
CDW,1192,70,-0.332,-2.341,-2.12,-2.086,-2.879
CDW,1200,72,-1.253,-1.981,-2.443,-3.116,-8.087
CDW,1219,91,0.662,0.9,2.177,3.58,4.878
CDW,1259,74,-1.078,-0.377,-0.488,2.832,2.141
CDW,1285,81,-0.199,0.505,0.513,2.285,2.762
CDW,1352,74,-0.054,-0.887,-0.755,-0.887,-2.544
CDW,1371,71,-3.339,-3.905,-3.667,-1.435,-0.614
CDW,1377,84,0.083,0.996,0.747,0.732,1.569
CDW,1403,85,-0.5,-2.346,-3.169,-1.7,-3.538
CDW,1409,84,-0.336,-1.667,-1.581,-2.481,-2.019
CDW,1419,74,0.683,0.567,1.35,0.727,10.834
CDW,1461,73,-3.202,-1.124,-1.204,0.778,-0.457
CDW,1463,47,-0.081,2.532,1.672,-1.015,0.146
CDW,1505,76,0.353,0.136,0.691,2.486,3.806
CDW,1525,58,0.012,0.339,0.537,2.049,4.71
CDW,1589,93,1.416,1.92,1.44,4.036,8.563
CDW,1683,72,3.437,3.131,6.321,10.513,10.446
CEG,152,96,0.32,-0.665,-1.308,0.453,-0.164
CEG,203,79,0.112,0.0,0.517,0.336,-0.241
CEG,229,80,1.243,1.696,2.851,6.689,2.82
CEG,462,85,-0.048,-0.373,-0.204,-3.128,0.117
CEG,493,72,-0.189,1.814,1.922,2.838,3.901
CEG,529,97,0.923,-3.321,-5.597,-8.288,-1.965
CEG,588,83,1.385,1.403,4.754,6.301,6.841
CEG,673,78,-0.533,-1.6,-1.608,-2.166,-5.853
CEG,687,72,-0.924,-1.789,-2.386,0.15,1.745
CEG,748,75,0.424,0.584,0.059,-2.058,-4.039
CEG,765,75,0.18,0.632,0.698,0.347,-0.838
CEG,837,70,-1.038,-3.223,-2.831,-0.871,0.244
CEG,906,70,-4.509,-8.622,-9.327,-7.232,-9.022
CEG,915,87,0.424,4.613,3.734,2.235,2.539
CEG,948,78,-7.921,-11.359,-20.421,-16.227,0.27
CEG,958,94,-6.548,-4.86,-6.308,-3.878,-5.04
CEG,975,54,-0.314,3.542,3.759,4.755,4.967
CEG,1147,75,0.209,-0.104,2.056,-2.606,-2.524
CEG,1159,74,-3.639,-2.366,-2.783,-2.663,2.906
CEG,1166,92,-1.896,-1.77,-2.454,1.209,-2.018
CEG,1259,74,-3.134,-1.885,-2.551,-1.939,-2.953
CEG,1261,40,-0.679,-0.668,-0.227,-5.309,-4.403
CEG,1276,74,-0.461,5.265,5.585,2.872,-0.912
CEG,1287,70,1.687,1.595,-0.326,3.15,4.473
CEG,1339,61,-0.464,-0.402,-1.61,-0.957,0.384
CEG,1383,74,0.068,-0.482,-0.655,-1.682,-7.463
CEG,1389,37,4.216,3.307,3.35,-6.745,-10.26
CEG,1409,83,-0.084,0.918,0.914,0.51,0.641
CEG,1433,97,0.09,3.893,4.188,4.349,6.057
CEG,1506,71,-0.574,-3.081,-0.762,-9.681,-3.83
CEG,1517,82,-2.759,-2.706,0.656,-1.582,-7.881
CEG,1520,80,-1.254,-1.452,-2.224,-7.047,-9.87
CEG,1535,77,2.619,-1.505,1.42,2.57,3.628
CEG,1596,74,0.172,3.768,3.053,1.704,0.617
CEG,1627,78,3.703,3.409,6.433,5.329,8.573
CEG,1660,74,0.304,0.21,0.58,2.849,0.632
CF,41,55,0.151,-0.732,-3.08,-1.162,-2.011
CF,72,75,-1.682,-2.138,-2.311,-0.733,-2.397
CF,77,85,0.236,1.481,0.404,-2.029,-0.112
CF,86,74,0.225,-0.187,1.68,-1.561,-0.089
CF,119,85,-0.114,-2.439,-3.729,-3.9,-4.942
CF,133,89,0.617,0.157,-3.15,-3.648,-2.638
CF,143,81,0.162,5.014,4.482,2.763,1.725
CF,158,62,0.131,2.616,1.208,-0.158,1.405
CF,233,82,0.147,1.563,1.67,2.177,2.805
CF,273,56,1.307,1.595,2.052,3.085,0.64
CF,389,99,0.762,-0.138,-0.616,-1.294,0.503
CF,421,72,0.365,0.392,0.433,1.204,3.083
CF,478,76,-0.053,-0.026,-0.251,-0.159,-2.816
CF,502,77,0.654,0.441,-0.043,4.067,2.957
CF,520,61,3.371,2.826,4.56,4.42,6.826
CF,592,75,0.897,0.771,2.792,2.969,3.083
CF,660,98,1.63,2.238,4.433,5.995,1.344
CF,743,51,0.022,0.039,-0.344,-2.553,-4.123
CF,765,81,-0.182,0.488,0.629,0.053,-0.923
CF,834,68,0.222,-0.578,-0.335,-0.324,1.124
CF,869,82,-0.23,0.702,0.617,1.295,-2.832
CF,888,75,0.198,-0.574,-0.791,1.467,1.728
CF,908,84,-0.338,-1.633,0.618,0.312,1.093
CF,934,28,-1.861,-2.382,-1.763,1.471,1.718
CF,939,60,0.347,-0.766,-0.425,2.021,4.093
CF,964,85,0.276,1.008,3.715,3.453,4.337
CF,1073,67,0.08,0.987,3.602,4.775,4.212
CF,1100,70,-0.352,-1.05,-0.559,-0.639,-1.801
CF,1114,64,0.634,-0.048,-0.419,-9.019,-11.071
CF,1130,77,1.247,2.374,1.983,-0.232,1.989
CF,1166,64,1.359,1.359,0.443,-0.052,-1.423
CF,1182,58,0.351,1.828,2.091,4.792,6.116
CF,1227,96,1.687,1.152,0.727,0.535,-2.06
CF,1245,73,0.189,-0.318,1.933,-3.725,-3.725
CF,1259,75,0.483,1.594,1.087,2.355,2.826
CF,1291,82,-0.531,0.499,0.499,1.357,0.762
CF,1323,77,-0.089,0.889,0.286,-0.533,-1.524
CF,1363,50,1.055,0.653,0.113,0.647,-2.902
CF,1553,77,-0.491,0.99,1.097,-0.289,0.874
CF,1582,57,4.12,0.084,0.176,-1.014,2.148
CF,1613,76,1.552,0.815,-1.672,-6.114,-6.32
CF,1640,71,0.243,2.207,2.577,2.295,6.646
CFG,72,72,0.386,0.45,-0.686,11.916,10.802
CFG,229,77,1.605,1.62,1.932,2.711,4.628
CFG,273,74,-0.717,0.159,0.414,2.709,-0.765
CFG,284,75,0.064,0.415,1.79,1.406,0.352
CFG,298,61,-0.874,-1.239,-0.89,-2.081,-2.034
CFG,310,66,-1.011,-1.284,0.361,1.059,2.006
CFG,390,94,1.025,1.293,2.659,4.546,5.348
CFG,460,100,-0.044,-1.366,-1.236,-0.094,-1.134
CFG,548,76,0.58,1.084,3.427,3.931,3.805
CFG,594,74,1.379,-0.123,-0.554,3.966,1.108
CFG,613,55,-0.097,-1.836,-2.955,-2.688,0.304
CFG,622,62,0.146,-0.024,0.729,0.68,3.46
CFG,765,73,0.184,0.046,0.563,0.873,-0.115
CFG,872,70,-0.139,0.096,1.963,-1.035,-4.193
CFG,891,74,1.1,-0.322,0.378,1.711,-4.999
CFG,922,98,0.123,0.418,0.405,1.622,1.229
CFG,948,75,-9.333,-13.009,-19.135,-16.348,-10.102
CFG,963,99,1.382,3.918,2.835,2.294,1.467
CFG,1126,65,0.87,0.597,1.781,2.032,1.561
CFG,1224,75,-0.393,-0.011,-0.775,2.067,0.469
CFG,1244,59,0.108,-0.304,-0.549,0.872,-0.863
CFG,1255,19,0.711,1.169,2.114,2.007,2.611
CFG,1281,57,-1.427,-2.208,-0.116,1.263,4.494
CFG,1461,64,-4.013,-4.121,-4.297,-4.917,-2.175
CFG,1471,85,0.149,-0.023,-4.291,-4.51,-6.279
CFG,1494,83,-0.229,-2.32,-0.898,-4.556,-3.896
CFG,1505,77,-0.123,-0.841,-0.753,-0.105,3.276
CFG,1594,72,0.191,-0.774,0.128,1.164,-1.18
CFG,1614,65,0.488,0.755,0.645,2.108,2.69
CHD,49,88,1.539,1.402,1.713,2.873,2.748
CHD,87,83,-0.268,0.205,0.983,0.655,2.32
CHD,155,55,0.276,-0.011,0.685,-2.749,-2.877
CHD,169,64,-0.328,-0.231,-0.759,-1.673,-1.049
CHD,178,66,-0.412,-0.466,-0.293,0.292,1.733
CHD,290,74,-0.539,0.122,-0.173,-0.112,1.312
CHD,384,73,-0.319,-0.545,-0.135,0.154,2.94
CHD,449,78,0.224,0.252,0.738,0.663,0.318
CHD,492,74,0.661,1.312,0.514,-0.565,-1.425
CHD,511,74,-1.257,-0.657,-0.812,-2.996,-2.711
CHD,523,75,-0.197,0.216,0.02,-3.367,-3.16
CHD,535,99,0.827,2.471,2.178,2.95,1.039
CHD,557,56,0.768,1.502,1.512,0.61,0.283
CHD,611,53,0.433,0.356,0.76,-0.741,-3.282
CHD,631,73,0.405,1.319,1.936,2.845,2.816
CHD,661,81,0.561,-0.984,-1.132,-0.25,-0.945
CHD,749,74,-0.754,-0.903,-0.398,-1.1,-0.398
CHD,786,67,-1.95,-2.905,-2.829,-1.749,-2.967
CHD,800,100,0.219,2.519,2.344,0.629,3.562
CHD,862,65,0.307,0.076,1.289,-0.066,-1.931
CHD,882,65,2.43,2.392,2.145,4.954,3.787
CHD,940,79,0.392,0.664,0.743,0.983,2.159
CHD,963,75,-0.34,-1.34,-0.813,-0.354,-2.454
CHD,997,74,-1.036,-1.154,-1.712,0.692,1.073
CHD,1068,83,1.644,1.608,1.467,2.061,2.227
CHD,1096,54,0.43,-0.338,-0.665,-1.275,-0.773
CHD,1126,73,0.37,2.301,1.915,0.653,2.002
CHD,1157,61,1.469,2.101,2.471,1.415,-0.322
CHD,1194,74,0.286,-0.126,0.624,0.961,3.479
CHD,1220,68,0.757,-0.433,0.285,1.122,-1.366
CHD,1241,95,-2.52,-1.494,-1.608,-1.254,-1.066
CHD,1283,75,0.372,0.642,0.828,-0.726,1.44
CHD,1321,63,0.612,0.39,0.336,1.573,1.609
CHD,1369,66,0.861,0.831,-0.218,0.813,0.943
CHD,1518,69,-0.946,0.51,0.616,-2.247,-1.631
CHD,1560,51,-0.063,2.195,1.692,1.304,-2.435
CHD,1585,81,-0.2,-0.436,-0.841,1.83,1.104
CHD,1669,68,1.256,2.023,1.225,0.659,-0.01
CHD,1683,53,1.014,1.065,3.134,2.284,1.311
CHRW,41,71,0.591,0.174,-1.228,-1.819,-0.683
CHRW,51,85,0.746,0.56,-3.132,-2.846,-1.784
CHRW,59,88,-0.188,-1.313,-2.104,-3.035,-4.735
CHRW,76,97,-2.162,-1.981,-1.873,-1.513,-0.937
CHRW,98,75,0.543,0.47,1.362,-0.326,-0.844
CHRW,231,71,0.568,0.87,0.997,1.217,-0.104
CHRW,269,93,0.027,-0.93,1.073,1.304,2.906
CHRW,295,36,-0.118,0.548,1.422,1.574,1.796
CHRW,328,73,0.457,0.615,1.116,3.403,6.189
CHRW,375,77,-1.7,-1.289,-0.638,-3.359,-6.937
CHRW,378,71,-0.435,-1.952,-2.739,-6.506,-4.105
CHRW,390,72,-0.098,-0.084,-0.757,-1.487,-1.149
CHRW,504,64,-0.15,0.253,1.06,2.488,2.385
CHRW,597,57,-0.449,0.532,1.152,3.318,5.377
CHRW,669,88,1.498,1.584,3.168,3.878,4.131
CHRW,721,72,1.139,1.478,1.318,1.365,-0.405
CHRW,734,68,0.464,0.446,1.156,1.779,6.046
CHRW,773,69,0.164,-0.636,0.087,-0.376,-0.935
CHRW,801,64,-0.159,-0.816,-0.695,-0.512,-0.483
CHRW,856,83,0.481,0.577,0.668,-0.304,0.273
CHRW,910,68,1.735,1.517,2.027,-2.786,-4.511
CHRW,924,70,-0.653,-0.941,-1.52,-1.693,-0.505
CHRW,963,75,0.533,1.045,-0.348,-0.506,-1.143
CHRW,987,90,0.591,1.394,1.282,-0.937,-0.368
CHRW,998,77,-0.793,-0.692,6.084,7.457,10.371
CHRW,1060,84,-0.827,-1.591,-1.252,2.535,4.286
CHRW,1223,80,1.938,0.667,0.722,-1.609,1.263
CHRW,1232,81,1.746,2.109,0.966,23.389,19.73
CHRW,1321,77,1.648,1.004,0.884,-0.827,-0.183
CHRW,1454,98,0.462,0.392,0.511,3.042,-4.129
CHRW,1472,80,-0.222,-0.52,0.463,1.493,4.797
CHRW,1508,78,0.79,-1.794,-2.627,-1.35,-2.238
CHRW,1514,62,-1.082,-1.052,-0.807,-4.043,-4.653
CHRW,1526,79,0.477,-0.298,0.06,-0.349,1.443
CHRW,1543,75,-0.478,-0.255,7.838,8.111,8.959
CHRW,1590,76,0.826,2.217,2.811,5.012,5.717
CHRW,1649,56,2.344,1.502,1.064,0.127,0.786
CHRW,1701,82,1.626,1.827,,,
CHTR,40,64,0.646,1.274,1.176,2.541,3.563
CHTR,75,84,0.602,1.615,4.401,2.036,1.652
CHTR,112,55,-3.571,-2.639,-2.554,-1.888,-3.635
CHTR,132,71,-0.565,0.652,0.46,-0.25,-8.084
CHTR,151,89,-0.632,-0.709,-1.719,-1.861,1.38
CHTR,218,85,-0.562,-0.504,-0.082,-1.985,-0.573
CHTR,226,52,0.411,0.576,1.453,3.05,4.058
CHTR,275,93,-0.308,2.023,2.382,-0.127,-1.718
CHTR,314,71,0.328,-0.543,0.362,-4.243,-4.052
CHTR,331,73,-0.736,-0.253,3.29,3.585,4.394
CHTR,388,71,0.208,1.375,2.271,4.314,-0.864
CHTR,402,80,-0.648,-1.249,-2.087,0.013,3.814
CHTR,566,60,2.063,1.477,-0.077,-1.145,-2.554
CHTR,589,73,1.044,2.288,1.339,1.017,1.598
CHTR,613,81,-1.189,0.354,0.302,-1.244,-0.576
CHTR,647,56,0.338,0.477,0.296,1.573,-0.214
CHTR,745,70,-1.99,-2.261,-2.209,-2.412,-4.92
CHTR,769,70,-0.25,-0.213,-1.357,-2.369,-2.684
CHTR,803,99,0.781,1.576,1.12,1.371,2.222
CHTR,849,74,2.286,2.568,2.405,0.785,0.968
CHTR,929,80,1.03,1.344,1.322,3.496,6.655
CHTR,964,88,2.071,0.879,-0.917,-0.367,-2.604
CHTR,974,83,2.091,1.898,1.808,12.555,16.635
CHTR,1039,74,-0.235,2.11,2.861,0.606,-3.147
CHTR,1057,73,1.058,3.65,3.787,0.927,3.89
CHTR,1096,81,0.591,1.897,1.23,-20.944,-27.056
CHTR,1118,88,0.159,-0.51,-1.103,-1.726,2.381
CHTR,1162,80,1.064,-0.394,0.846,0.877,-0.724
CHTR,1234,78,1.185,-1.415,-1.75,-5.995,-9.643
CHTR,1250,71,-3.116,-3.718,-3.225,-2.399,-6.057
CHTR,1255,52,0.919,-1.688,-2.903,-4.019,-2.117
CHTR,1281,70,-1.384,-1.051,0.896,3.287,2.189
CHTR,1303,75,0.696,0.647,1.108,1.138,2.62
CHTR,1353,55,0.966,0.686,0.961,1.144,3.312
CHTR,1403,87,0.22,-1.244,-0.612,0.376,-4.836
CHTR,1417,99,0.462,1.885,13.192,13.893,19.153
CHTR,1474,59,1.614,0.691,-2.15,-1.344,-0.318
CHTR,1484,64,-0.138,1.266,-1.18,0.631,-4.954
CHTR,1505,76,-3.433,-6.085,-4.948,-4.278,-2.211
CHTR,1513,89,1.859,0.48,-0.757,0.933,2.013
CHTR,1576,77,-1.268,-3.241,-4.643,-7.777,-7.943
CHTR,1620,74,0.85,3.838,2.668,5.853,6.03
CHTR,1644,72,-1.59,9.3,7.621,4.411,-0.677
CHTR,1671,78,-1.065,-1.47,-2.062,-4.102,-5.115
CHTR,1685,91,5.775,6.382,8.651,7.895,9.505
CI,40,51,0.093,0.802,0.802,2.602,7.67
CI,98,98,-0.233,-0.753,-2.467,-3.902,-3.711
CI,110,71,0.984,0.512,0.095,1.581,1.745
CI,147,71,-1.233,0.318,0.411,17.126,15.386
CI,252,71,0.95,0.716,0.712,2.847,8.386
CI,325,69,0.302,0.254,0.4,1.832,0.947
CI,391,74,0.435,0.245,0.43,-0.106,0.56
CI,418,67,0.507,-0.375,-0.206,-0.337,-2.667
CI,439,82,-1.557,-1.536,-0.891,-1.453,1.963
CI,445,96,-0.038,-0.577,0.877,2.592,0.381
CI,473,65,0.475,0.92,0.833,2.431,0.824
CI,498,77,0.676,0.469,0.939,1.983,3.453
CI,544,67,-2.233,-2.447,-1.505,-0.467,1.793
CI,548,68,0.91,0.568,0.652,2.851,2.941
CI,626,80,0.788,0.771,1.788,1.849,1.428
CI,659,99,-2.36,-1.938,-1.783,-3.002,-2.434
CI,703,55,0.052,-0.991,-0.421,1.391,1.567
CI,756,98,-0.258,-4.082,-3.088,-2.272,-0.59
CI,857,71,-0.073,-0.162,0.305,-0.671,2.339
CI,1011,72,-0.017,0.332,0.918,-2.788,-2.23
CI,1027,73,0.339,-0.932,-0.124,-1.306,-1.716
CI,1097,77,0.93,1.527,-1.367,-1.127,-2.627
CI,1120,78,0.079,1.516,1.582,3.359,6.644
CI,1195,78,1.171,1.211,2.912,7.924,6.631
CI,1249,94,-0.886,-0.603,-1.47,0.947,-1.489
CI,1322,71,0.467,0.343,0.977,1.633,1.811
CI,1392,62,-1.839,-1.967,-2.033,-2.436,-0.171
CI,1400,71,0.299,1.187,1.769,1.782,2.298
CI,1423,63,-0.504,-0.302,1.395,1.776,6.165
CI,1470,63,0.805,1.529,1.578,1.886,-2.893
CI,1502,74,0.196,-1.669,-1.622,-1.111,-3.067
CI,1525,81,0.317,0.238,0.935,3.342,4.062
CI,1615,92,3.008,3.117,2.805,5.076,5.012
CI,1653,72,-3.167,-1.961,-0.396,0.702,2.013
CI,1684,52,-0.192,2.597,3.293,-0.671,-3.653
CIEN,44,74,-1.047,-2.406,-3.052,-2.963,-4.912
CIEN,52,76,0.023,-2.745,-3.326,-4.033,-6.448
CIEN,68,83,-1.204,-1.577,-1.108,1.445,5.923
CIEN,162,84,-1.211,-2.097,-2.58,-3.275,-0.965
CIEN,171,78,1.03,-0.366,-0.275,0.137,0.961
CIEN,305,77,0.178,-0.615,0.0,0.803,1.507
CIEN,349,82,0.438,0.936,-0.757,-0.816,0.518
CIEN,374,70,0.021,-1.583,-2.013,-3.984,-6.249
CIEN,379,79,-2.802,-3.248,-3.906,-4.394,-7.09
CIEN,393,69,0.956,1.832,2.208,3.984,6.442
CIEN,456,83,-1.16,-5.516,-6.839,-6.534,-2.402
CIEN,465,91,-1.702,-0.923,-4.387,-3.547,-3.649
CIEN,475,81,1.532,3.064,1.213,0.755,2.426
CIEN,497,53,-1.664,-1.39,-0.316,3.159,6.401
CIEN,502,51,2.212,1.721,2.232,7.803,3.568
CIEN,545,74,-0.798,0.89,1.616,11.738,9.468
CIEN,591,54,0.88,0.934,1.077,1.095,5.423
CIEN,667,61,0.0,2.976,4.441,7.636,9.2
CIEN,703,66,-0.8,1.135,1.659,2.329,3.129
CIEN,802,72,-0.108,0.096,1.835,2.285,1.811
CIEN,838,71,-0.397,0.207,-2.473,-0.276,5.451
CIEN,897,80,-2.514,-7.603,-6.032,-6.611,-10.393
